file_info;;;;;;;corrected_fluxes_and_quality_flags;;;;;;;;;;;;;;;;;;;;;storage_fluxes;;;;;;vertical_advection_fluxes;;;;gas_densities_concentrations_and_timelags;;;;;;;;;;;;;;;;;;;;air_properties;;;;;;;;;;;;;;unrotated_wind;;;rotated_wind;;;;;;rotation_angles_for_tilt_correction;;;turbulence;;;;;;footprint;;;;;;;;uncorrected_fluxes_and_spectral_correction_factors_(scf);;;;;;;;;;;;;;statistical_flags;;;;;;;;;;;;spikes;;;;;;;;diagnostic_flags_LI-7200;;;;;;;;;diagnostic_flags_LI-7500;;;;diagnostic_flags_LI-7700;;;;;;;;;;;;;;;;AGC_LI-7200;AGC_LI-7500;variances;;;;;;;;covariances;;;;;custom_variables;;
filename;date;time;DOY;daytime;file_records;used_records;Tau;qc_Tau;rand_err_Tau;H;qc_H;rand_err_H;LE;qc_LE;rand_err_LE;co2_flux;qc_co2_flux;rand_err_co2_flux;h2o_flux;qc_h2o_flux;rand_err_h2o_flux;ch4_flux;qc_ch4_flux;rand_err_ch4_flux;none_flux;qc_none_flux;rand_err_none_flux;H_strg;LE_strg;co2_strg;h2o_strg;ch4_strg;none_strg;co2_v-adv;h2o_v-adv;ch4_v-adv;none_v-adv;co2_molar_density;co2_mole_fraction;co2_mixing_ratio;co2_time_lag;co2_def_timelag;h2o_molar_density;h2o_mole_fraction;h2o_mixing_ratio;h2o_time_lag;h2o_def_timelag;ch4_molar_density;ch4_mole_fraction;ch4_mixing_ratio;ch4_time_lag;ch4_def_timelag;none_molar_density;none_mole_fraction;none_mixing_ratio;none_time_lag;none_def_timelag;sonic_temperature;air_temperature;air_pressure;air_density;air_heat_capacity;air_molar_volume;ET;water_vapor_density;e;es;specific_humidity;RH;VPD;Tdew;u_unrot;v_unrot;w_unrot;u_rot;v_rot;w_rot;wind_speed;max_wind_speed;wind_dir;yaw;pitch;roll;u*;TKE;L;(z-d)/L;bowen_ratio;T*;model;x_peak;x_offset;x_10%;x_30%;x_50%;x_70%;x_90%;un_Tau;Tau_scf;un_H;H_scf;un_LE;LE_scf;un_co2_flux;co2_scf;un_h2o_flux;h2o_scf;un_ch4_flux;ch4_scf;un_none_flux;un_none_scf;spikes_hf;amplitude_resolution_hf;drop_out_hf;absolute_limits_hf;skewness_kurtosis_hf;skewness_kurtosis_sf;discontinuities_hf;discontinuities_sf;timelag_hf;timelag_sf;attack_angle_hf;non_steady_wind_hf;u_spikes;v_spikes;w_spikes;ts_spikes;co2_spikes;h2o_spikes;ch4_spikes;none_spikes;head_detect_LI-7200;t_out_LI-7200;t_in_LI-7200;aux_in_LI-7200;delta_p_LI-7200;chopper_LI-7200;detector_LI-7200;pll_LI-7200;sync_LI-7200;chopper_LI-7500;detector_LI-7500;pll_LI-7500;sync_LI-7500;not_ready_LI-7700;no_signal_LI-7700;re_unlocked_LI-7700;bad_temp_LI-7700;laser_temp_unregulated_LI-7700;block_temp_unregulated_LI-7700;motor_spinning_LI-7700;pump_on_LI-7700;top_heater_on_LI-7700;bottom_heater_on_LI-7700;calibrating_LI-7700;motor_failure_LI-7700;bad_aux_tc1_LI-7700;bad_aux_tc2_LI-7700;bad_aux_tc3_LI-7700;box_connected_LI-7700;mean_value_RSSI_LI-7200;mean_value_LI-7500;u_var;v_var;w_var;ts_var;co2_var;h2o_var;ch4_var;none_var;w/ts_cov;w/co2_cov;w/h2o_cov;w/ch4_cov;w/none_cov;air_p_mean;ch4_mean;rssi_mean
CSV_fdp_2022_01_25_1100.dat;25/01/2022;11:00;254.582;1;17999;17999;-0.144346E-01;0;0.495311E-02;681.934;0;861.684;325.195;0;462.147;-135.484;0;0.596724;0.727716;0;0.103418;NaN;NaN;NaN;NaN;NaN;NaN;243.091;247.948;-0.263602E-01;0.554854E-01;NaN;NaN;0.601352E-10;0.153538E-11;NaN;NaN;167.454;408.357;412.659;0.300000;0;427.546;104.262;105.361;0.300000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;282.637;281.704;96359.5;118.701;1010.96;0.243862E-01;0.471560E-01;0.770439E-02;1001.61;1110.43;0.649059E-02;902.001;108.821;280.153;0.682976;-0.214032;0.167615E-01;0.715924;-0.315182E-13;0.359115E-14;0.715924;289.299;309.274;342.600;134.155;NaN;0.110275;0.301224;-167.038;-173.613;209.700;-0.515324;1;683.909;300.000;500.000;900.000;130.000;210.000;480.000;-0.141786E-01;101.806;685.486;102.122;263.004;107.707;-466.921;107.707;0.588546;107.707;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800000009;800010019;800011119;800100109;811110109;80000;80000;80;81;2;4;0;27;29;9;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.172142;0.397231;0.330750E-01;0.537590;0.360365E-02;149.585;NaN;NaN;0.571231E-01;-0.466921E-02;0.588546;NaN;NaN;97651.9;-7999.00;-7999.00
CSV_fdp_2022_01_25_1130.dat;25/01/2022;11:30;254.790;1;17999;17999;-0.187920E-01;0;0.333830E-02;211.991;0;183.480;626.127;0;461.692;-0.936413;0;0.251420;140.258;0;0.103423;NaN;NaN;NaN;NaN;NaN;NaN;207.486;0.495320;-0.126551;0.110956E-01;NaN;NaN;-0.143464E-10;-0.373978E-12;NaN;NaN;166.022;406.434;410.786;0.200000;0;432.782;105.948;107.083;0.200000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;283.733;282.781;96359.5;118.241;1011.07;0.244807E-01;0.908872E-01;0.779873E-02;1017.75;1194.14;0.659561E-02;852.291;176.385;280.386;162.373;-196.298;-0.506814E-01;254.802;-0.676699E-13;-0.864126E-15;254.802;432.450;339.572;309.597;-113.972;NaN;0.126067;0.296727;-802.868;-0.361205;0.338575;-0.140658;1;491.267;220.000;390.000;640.000;980.000;157.000;360.000;-0.185879E-01;101.098;241.359;102.093;557.114;109.026;-233.498;109.026;124.798;109.026;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800000009;800000019;800000019;800000109;800110109;80000;80000;80;80;0;1;1;31;15;11;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.227908;0.335397;0.301484E-01;0.596115E-01;0.140098E-02;276.684;NaN;NaN;0.201889E-01;-0.233498E-02;124.798;NaN;NaN;97622.9;-7999.00;-7999.00
CSV_fdp_2022_01_25_1200.dat;25/01/2022;12:00;254.999;1;17999;17999;-0.326666E-01;0;0.276293E-02;158.323;0;159.162;616.208;0;591.881;-0.805815;0;0.186361;138.080;0;0.132629;NaN;NaN;NaN;NaN;NaN;NaN;0.645929;0.883420;-0.450059E-01;0.197958E-01;NaN;NaN;0.551053E-10;0.147980E-11;NaN;NaN;165.530;405.749;410.219;0.200000;0;444.515;108.960;110.160;0.100000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;284.097;283.117;96359.5;118.088;1011.24;0.245121E-01;0.894760E-01;0.801015E-02;1046.58;1221.32;0.678323E-02;856.925;174.741;280.795;0.520226;-238.814;0.909634E-02;244.416;0.999693E-13;0.332903E-14;244.416;461.572;676.357;282.289;0.213236;NaN;0.166322;0.332890;-246.879;-0.117467;0.256931;-0.797140E-01;1;396.519;170.000;320.000;560.000;870.000;148.000;378.000;-0.323120E-01;101.097;188.384;102.062;551.173;108.900;-196.456;108.900;123.507;108.900;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800000009;800000019;800001019;800010109;800110109;80000;80000;80;80;5;1;2;24;25;9;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.303501;0.330111;0.321675E-01;0.399568E-01;0.623236E-03;314.724;NaN;NaN;0.157756E-01;-0.196456E-02;123.507;NaN;NaN;97584.5;-7999.00;-7999.00
CSV_fdp_2022_01_25_1230.dat;25/01/2022;12:30;255.207;1;17999;17999;-0.660671E-01;1;0.406213E-02;113.868;1;142.395;570.741;1;644.316;-0.839831;1;0.190247;127.926;1;0.144417;NaN;NaN;NaN;NaN;NaN;NaN;0.524371;0.315377;-0.126658E-01;0.706883E-02;NaN;NaN;-0.161829E-09;-0.439080E-11;NaN;NaN;165.286;405.556;410.068;0.200000;0;448.459;110.037;111.261;0.100000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;284.380;283.390;96359.5;117.969;1011.30;0.245366E-01;0.828957E-01;0.808123E-02;1056.89;1243.82;0.685029E-02;849.709;186.936;280.939;0.396473;-224.209;0.153922E-01;227.692;0.235077E-13;-0.979086E-14;227.692;464.108;887.253;280.028;0.387328;NaN;0.236651;0.833965;-988.810;-0.293282E-01;0.199508;-0.403312E-01;0;913.714;-138.660;313.649;781.029;119.112;167.056;250.280;-0.653485E-01;101.100;142.512;102.016;513.094;108.702;-176.041;108.702;115.005;108.702;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800000009;800000019;800001019;800000109;800110109;80000;80000;80;81;1;0;1;33;20;6;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.596711;103.397;0.372458E-01;0.319298E-01;0.522793E-03;279.859;NaN;NaN;0.119454E-01;-0.176041E-02;115.005;NaN;NaN;97553.5;-7999.00;-7999.00
CSV_fdp_2022_01_25_1300.dat;25/01/2022;13:00;255.415;1;17999;17999;-0.456912E-01;1;0.350173E-02;116.998;1;105.111;575.931;1;456.824;-105.034;1;0.206673;129.101;1;0.102402;NaN;NaN;NaN;NaN;NaN;NaN;0.183576;0.942935;-0.438080E-01;0.211368E-01;NaN;NaN;-0.913744E-10;-0.255596E-11;NaN;NaN;164.942;404.889;409.527;0.200000;0;461.382;113.257;114.554;0.200000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;284.505;283.486;96359.5;117.915;1011.48;0.245474E-01;0.836572E-01;0.831410E-02;1087.71;1251.77;0.705091E-02;868.934;164.064;281.361;0.867612;-350.985;0.306045E-02;361.549;-0.378362E-13;-0.553980E-14;361.549;598.884;566.006;283.885;0.484998E-01;NaN;0.196848;0.470292;-553.896;-0.523564E-01;0.203146;-0.498332E-01;1;540.684;240.000;450.000;800.000;129.000;228.000;632.000;-0.451592E-01;101.178;144.885;102.474;509.249;110.419;-193.990;110.419;114.153;110.419;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800000009;800000019;800000019;800010109;800110109;80000;80000;80;80;1;0;9;14;16;5;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.502978;0.401293;0.363122E-01;0.204725E-01;0.790527E-03;234.216;NaN;NaN;0.121477E-01;-0.193990E-02;114.153;NaN;NaN;97533.8;-7999.00;-7999.00
CSV_fdp_2022_01_25_1330.dat;25/01/2022;13:30;255.624;1;17999;17999;-0.688261E-01;1;0.107840E-01;637.726;1;112.525;520.167;1;480.314;-0.816978;1;0.255957;116.637;1;0.107701;NaN;NaN;NaN;NaN;NaN;NaN;0.631010;-0.654220;-0.611475E-02;-0.146696E-01;NaN;NaN;0.157845E-10;0.432907E-12;NaN;NaN;164.724;404.795;409.340;0.200000;0;451.775;111.020;112.266;0.100000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;284.815;283.814;96359.5;117.789;1011.37;0.245741E-01;0.755810E-01;0.814098E-02;1066.29;1279.54;0.691152E-02;833.339;213.250;281.069;0.831750;-408.670;0.169512E-01;417.052;-0.618721E-13;0.958238E-15;417.052;726.378;774.244;281.504;0.232881;NaN;0.241727;102.966;-188.166;-0.154120E-01;0.122600;-0.221461E-01;0;797.332;-120.998;273.698;681.548;103.940;145.778;218.402;-0.679752E-01;101.252;896.738;102.700;459.266;111.180;-143.753;111.180;102.982;111.180;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800000009;800000019;800001019;800000109;800010109;80000;80000;80;81;1;0;2;14;9;1;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;164.732;0.357375;0.546310E-01;0.197673E-01;0.108218E-02;245.479;NaN;NaN;0.752755E-02;-0.143753E-02;102.982;NaN;NaN;97488.8;-7999.00;-7999.00
CSV_fdp_2022_01_25_1400.dat;25/01/2022;14:00;255.832;1;17999;17999;-0.547468E-01;0;0.506604E-02;470.689;1;0.852284;-120.161;2;101.329;-153.163;0;388.924;-0.269486E-01;2;0.227251;NaN;NaN;NaN;NaN;NaN;NaN;0.359247;-228.135;348.254;-0.511640E-01;NaN;NaN;0.415603E-10;0.936709E-12;NaN;NaN;186.272;457.936;462.712;0.00000;1;419.831;103.212;104.289;0.00000;1;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;284.932;284.002;96359.5;117.745;1010.94;0.245842E-01;-0.174627E-02;0.756536E-02;991.556;1295.64;0.642519E-02;765.300;304.088;280.006;150.809;-440.202;-0.527721E-01;465.348;-0.173000E-13;0.223116E-14;465.348;770.626;0.642667;288.911;-0.649768;NaN;0.215629;0.563665;-180.939;-0.160275E-01;-391.715;-0.183383E-01;0;749.372;-113.720;257.235;640.552;976.883;137.009;205.265;-0.540302E-01;101.326;451.181;102.906;-129.630;111.849;-139.147;111.849;-0.290722E-01;111.849;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800001109;800000119;800001119;800010109;800010109;80000;80000;80;80;10;6;5;6;3;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;60;0.641422;0.435144;0.507643E-01;0.215143E-01;208.754;7416.24;NaN;NaN;0.379038E-02;-0.139147E-01;-0.290722E-01;NaN;NaN;97470.0;-7999.00;-7999.00
CSV_fdp_2022_01_25_1430.dat;25/01/2022;14:30;256.040;1;17999;17999;-0.512224E-01;1;0.393489E-02;217.718;1;0.483452;593.294;1;467.957;-101.320;1;0.145502;133.079;1;0.104965;NaN;NaN;NaN;NaN;NaN;NaN;0.310423;298.137;-377.005;0.668738E-01;NaN;NaN;-0.459313E-10;-0.130129E-11;NaN;NaN;162.706;400.357;404.950;0.200000;0;460.964;113.426;114.727;0.200000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;285.187;284.164;96359.5;117.633;1011.51;0.246062E-01;0.862352E-01;0.830657E-02;1089.32;1309.61;0.706142E-02;831.789;220.291;281.383;185.555;-399.700;-0.682649E-01;440.723;0.915782E-14;-0.282297E-14;440.723;692.417;354.582;294.902;-0.887506;NaN;0.208673;0.681394;-354.586;-0.817856E-02;0.366965E-01;-0.876861E-02;0;774.712;-117.566;265.934;662.213;100.992;141.642;212.206;-0.505715E-01;101.287;525.795;102.800;524.867;111.507;-147.877;111.507;117.731;111.507;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800000009;800000019;800000019;800010109;800010109;80000;80000;80;80;4;2;1;12;5;7;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.518000;0.801039;0.437488E-01;0.680724E-02;0.505316E-03;287.166;NaN;NaN;0.441894E-02;-0.147877E-02;117.731;NaN;NaN;97462.0;-7999.00;-7999.00
CSV_fdp_2022_01_25_1500.dat;25/01/2022;15:00;256.249;1;17999;17999;-0.847109E-01;0;0.623040E-02;438.971;1;114.192;663.126;0;533.046;-128.776;0;0.194336;148.718;0;0.119545;NaN;NaN;NaN;NaN;NaN;NaN;-0.334259;138.130;-0.443019E-01;0.309781E-01;NaN;NaN;0.853596E-10;0.252343E-11;NaN;NaN;162.506;399.681;404.460;0.200000;0;480.406;118.155;119.568;0.200000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;285.055;283.989;96359.5;117.684;1011.77;0.245948E-01;0.963692E-01;0.865691E-02;1134.57;1294.50;0.735604E-02;876.452;159.933;281.984;180.136;-523.158;-0.381982E-01;553.315;0.459890E-14;0.525270E-14;553.315;811.228;0.883909;289.000;-0.395546;NaN;0.268293;0.533297;-373.807;-0.775800E-02;0.661973E-01;-0.137413E-01;0;774.410;-117.520;265.830;661.954;100.952;141.587;212.123;-0.834752E-01;101.480;770.930;103.292;577.120;113.068;-184.933;113.068;129.430;113.068;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800000009;800000019;800000019;800010109;800010109;80000;80000;80;80;4;8;3;5;7;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.503661;0.490543;0.723903E-01;0.120943E-01;0.528591E-03;229.678;NaN;NaN;0.647465E-02;-0.184933E-02;129.430;NaN;NaN;97449.7;-7999.00;-7999.00
CSV_fdp_2022_01_25_1530.dat;25/01/2022;15:30;256.457;1;17999;17999;-0.892845E-01;0;0.489357E-02;-109.702;1;0.427339;657.498;0;451.510;-156.389;0;0.186332;147.434;0;0.101244;NaN;NaN;NaN;NaN;NaN;NaN;-0.300564;0.228211;-0.238769E-01;0.511727E-02;NaN;NaN;-0.635756E-11;-0.189359E-12;NaN;NaN;162.444;399.316;404.123;0.200000;0;483.835;118.936;120.367;0.200000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;284.905;283.833;96359.5;117.746;1011.81;0.245819E-01;0.955370E-01;0.871871E-02;1142.04;1281.07;0.740468E-02;891.470;139.034;282.081;143.061;-591.328;0.480638E-02;608.387;-0.137985E-12;-0.391370E-15;608.387;935.980;584.549;283.600;0.452648E-01;NaN;0.275369;0.820628;1617.29;0.179312E-02;-0.166848E-01;0.334394E-02;0;761.620;-115.579;261.439;651.021;992.848;139.248;208.619;-0.878914E-01;101.585;234.376;103.538;571.406;113.826;-184.300;113.826;128.129;113.826;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800000009;800000019;800000019;800010109;800010109;80000;80000;80;80;3;2;0;1;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.789937;0.771819;0.795008E-01;0.643180E-02;0.476596E-03;165.218;NaN;NaN;0.196730E-02;-0.184300E-02;128.129;NaN;NaN;97440.1;-7999.00;-7999.00
CSV_fdp_2022_01_25_1600.dat;25/01/2022;16:00;256.665;1;17999;17999;-0.853341E-01;0;0.616699E-02;564.506;0;0.856967;666.971;0;401.935;-172.587;0;0.201272;149.535;0;0.901136E-01;NaN;NaN;NaN;NaN;NaN;NaN;-0.313009;0.487998;-0.362666E-01;0.109409E-01;NaN;NaN;-0.169375E-09;-0.512267E-11;NaN;NaN;162.303;398.763;403.631;0.200000;0;490.878;120.604;122.076;0.200000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;284.756;283.670;96359.5;117.806;1011.90;0.245690E-01;0.968984E-01;0.884563E-02;1158.00;1267.22;0.750863E-02;913.809;109.222;282.286;181.450;-625.869;-0.266304E-01;651.646;-0.368333E-13;-0.104357E-13;651.646;933.868;365.335;286.168;-0.234147;NaN;0.269139;0.703540;-293.449;-0.988245E-02;0.846372E-01;-0.175949E-01;0;721.748;-109.528;247.753;616.939;940.872;131.959;197.698;-0.839319E-01;101.671;887.625;103.733;572.738;114.416;-226.449;114.416;128.407;114.416;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800000009;800000019;800000019;800010109;800010109;80000;80000;80;80;2;2;1;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.701425;0.618783;0.868714E-01;0.947442E-02;0.685034E-03;170.719;NaN;NaN;0.744604E-02;-0.226449E-02;128.407;NaN;NaN;97433.9;-7999.00;-7999.00
CSV_fdp_2022_01_25_1630.dat;25/01/2022;16:30;256.873;1;17999;17999;-0.791678E-01;1;0.738526E-02;-0.973100;1;0.477600;485.040;1;392.957;-139.899;1;0.194442;108.733;1;0.880904E-01;NaN;NaN;NaN;NaN;NaN;NaN;-0.233665;-0.418795;0.244770E-02;-0.938826E-02;NaN;NaN;-0.516095E-10;-0.154224E-11;NaN;NaN;162.395;398.801;403.611;0.200000;0;485.284;119.173;120.610;0.200000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;284.621;283.548;96359.5;117.863;1011.81;0.245574E-01;0.704590E-01;0.874482E-02;1144.31;1256.98;0.741947E-02;910.361;112.675;282.110;146.529;-474.242;-0.132535E-01;496.365;-0.421847E-15;-0.317802E-14;496.365;749.873;294.746;287.170;-0.152987;NaN;0.259170;0.458126;1520.05;0.190783E-02;-0.200623E-01;0.314843E-02;0;812.363;-123.279;278.858;694.396;105.900;148.526;222.519;-0.780914E-01;101.378;159.756;103.040;427.420;112.279;-158.919;112.279;0.958163;112.279;NaN;NaN;NaN;NaN;800000009;800010019;800000009;800000009;800000019;800000019;800010109;800010109;80000;80000;80;80;2;4;5;4;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.535267;0.321050;0.599353E-01;0.240321E-02;0.496587E-03;140.281;NaN;NaN;0.133961E-02;-0.158919E-02;0.958163;NaN;NaN;97447.1;-7999.00;-7999.00
CSV_fdp_2022_01_25_1700.dat;25/01/2022;17:00;257.082;1;17999;17999;-0.322472E-01;1;0.331120E-02;-396.443;1;0.359033;242.400;1;192.569;-0.660782;1;0.786109E-01;0.543329;1;0.431635E-01;NaN;NaN;NaN;NaN;NaN;NaN;-0.250529;-0.237283;0.107540E-01;-0.531859E-02;NaN;NaN;0.469116E-10;0.139175E-11;NaN;NaN;162.541;398.964;403.743;0.300000;0;482.218;118.363;119.781;0.200000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;284.483;283.418;96359.5;117.921;1011.77;0.245455E-01;0.352077E-01;0.868958E-02;1136.56;1246.09;0.736899E-02;912.098;109.534;282.010;115.080;-321.110;-0.320462E-01;341.124;-0.299000E-13;0.288614E-14;341.124;518.221;0.655286;289.717;-0.538262;NaN;0.165368;0.289687;969.221;0.299209E-01;-0.163549;0.200937E-01;1;551.567;240.000;490.000;980.000;176.000;361.000;1368.00;-0.318619E-01;101.209;-259.235;102.667;215.690;112.228;-0.611445;112.228;0.483459;112.228;NaN;NaN;NaN;NaN;800000009;800010019;800000009;800000009;800000019;800000019;800010109;800010109;80000;80000;80;80;2;0;0;10;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.333724;0.220270;0.253806E-01;0.429721E-02;0.237601E-03;946.847;NaN;NaN;-0.217281E-02;-0.611445E-03;0.483459;NaN;NaN;97468.2;-7999.00;-7999.00
CSV_fdp_2022_01_25_1730.dat;25/01/2022;17:30;257.290;1;17999;17999;-0.125109E-01;0;0.762855E-03;-0.385836;2;0.531968;849.706;0;105.937;-0.122304;1;0.664804E-01;0.190408;0;0.237392E-01;NaN;NaN;NaN;NaN;NaN;NaN;-0.518513;0.445597;-0.437331E-01;0.998528E-02;NaN;NaN;-0.135629E-09;-0.408226E-11;NaN;NaN;162.416;398.299;403.132;0.00000;1;488.852;119.883;121.337;0.100000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;284.226;283.148;96359.5;118.026;1011.85;0.245233E-01;0.123385E-01;0.880911E-02;1151.10;1223.81;0.746368E-02;940.581;727.184;282.198;0.301539;-236.883;0.240591E-01;238.807;-0.335206E-13;-0.835071E-14;238.807;359.207;123.001;277.254;0.577248;NaN;0.102957;0.116137;240.337;0.120664E-01;-0.454081E-01;0.313801E-02;1;653.046;280.000;570.000;112.000;197.000;392.000;1398.00;-0.123750E-01;101.098;0.804520E-01;102.046;773.707;108.833;-0.164782;108.833;0.173378;108.833;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800000009;800000019;800000019;810110109;811110109;80000;80000;80;80;3;3;2;6;3;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.140097;0.784593E-01;0.137172E-01;0.225428E-01;0.203484E-03;685.759;NaN;NaN;0.673664E-04;-0.164782E-03;0.173378;NaN;NaN;97467.8;-7999.00;-7999.00
CSV_fdp_2022_01_25_1800.dat;25/01/2022;18:00;257.498;0;17999;17999;-0.190661E-01;2;0.408868E-02;-801.362;1;113.720;775.432;1;0.907787;0.526142E-01;2;0.167012;0.173688;1;0.203334E-01;NaN;NaN;NaN;NaN;NaN;NaN;-0.885974;0.136436;0.630139E-03;0.305601E-02;NaN;NaN;0.124572E-09;0.376390E-11;NaN;NaN;162.682;398.308;403.160;-0.100000;0;491.537;120.347;121.813;0.100000;0;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;9;283.769;282.689;96359.5;118.216;1011.86;0.244839E-01;0.112550E-01;0.885749E-02;1155.54;1186.63;0.749262E-02;973.796;310.948;282.255;0.122585E-01;-209.789;0.384119E-01;209.828;0.922404E-13;0.765742E-14;209.828;387.946;234.779;270.335;104.894;NaN;0.126997;0.474103;217.175;0.133533;-103.344;0.527517E-01;1;409.179;180.000;390.000;810.000;156.000;351.000;1639.00;-0.187951E-01;101.442;-738.361;103.024;715.696;114.314;0.322985;114.314;0.160308;114.314;NaN;NaN;NaN;NaN;800000009;800000019;800000009;800000009;800000019;800001019;800010109;800110109;80000;80000;80;81;17;0;1;0;1;5;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;17999;17999;17999;0;0;0;0;0;17999;17999;0;0;0;0;0;17999;NaN;56;0.755210;0.176920;0.160754E-01;0.494421E-01;0.142196E-02;346.911;NaN;NaN;-0.617262E-02;0.322985E-03;0.160308;NaN;NaN;97488.6;-7999.00;-7999.00
