file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,air_p_mean,ch4_mean,rssi_mean
CSV_fdp_2022_03_03_2100.dat,2022-03-03,21:00,62.8748,0,17999,17999,-0.261512,0,0.159411E-01,-48.4654,0,2.25246,44.1217,0,2.39407,2.43617,0,0.225934,0.987197,0,0.535658E-01,NaN,NaN,NaN,NaN,NaN,NaN,-0.243934,0.452726,0.571511E-02,0.101295E-01,NaN,NaN,0.877903E-10,0.176800E-11,NaN,NaN,16.7945,409.037,412.435,0.100000,0,338.223,8.23757,8.30600,0.100000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,282.280,281.544,96359.5,1.18866,1009.75,0.243554E-01,0.639704E-01,0.609478E-02,791.905,1098.53,0.512744E-02,72.0877,306.625,276.774,-3.72763,1.39619,0.517312,4.01400,0.297991E-13,0.522733E-14,4.01400,8.46315,131.304,159.467,7.40470,NaN,0.469048,1.09982,180.797,0.160401E-01,-1.09845,0.860882E-01,0,59.9055,-9.09089,20.5636,51.2063,78.0928,109.526,164.090,-0.258178,1.01291,-44.8375,1.02896,40.6288,1.13041,3.92959,1.13041,0.909044,1.13041,NaN,NaN,NaN,NaN,800000009,800000019,800000009,800000009,800000019,800000019,800000109,800000109,80000,80000,80,80,1,38,0,3,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2357,17999,2357,0,0,0,0,0,2357,2357,0,0,15642,0,15642,2357,NaN,56,1.34665,0.432609,0.420393,0.316708E-01,0.426884E-03,24.1710,NaN,NaN,-0.373569E-01,0.392959E-02,0.909044,NaN,NaN,96571.1,-1045.67,-1044.32
CSV_fdp_2022_03_03_2130.dat,2022-03-03,21:30,62.8956,0,17999,17999,-0.374605,0,0.220369E-01,-49.1004,0,2.48372,47.2282,0,2.97505,2.30969,0,0.222344,1.05664,0,0.665611E-01,NaN,NaN,NaN,NaN,NaN,NaN,-0.116789,-0.579809,0.228482E-02,-0.129721E-01,NaN,NaN,0.431980E-11,0.849185E-13,NaN,NaN,16.8006,409.072,412.388,0.100000,0,330.265,8.04153,8.10672,0.100000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,282.202,281.484,96359.5,1.18900,1009.64,0.243487E-01,0.684704E-01,0.595138E-02,773.107,1094.05,0.500535E-02,70.6650,320.938,276.434,-4.49505,1.46989,0.577398,4.76439,-0.115792E-13,0.257122E-15,4.76439,10.5511,128.612,161.892,6.96080,NaN,0.561300,1.67441,305.814,0.948290E-02,-1.03964,0.728686E-01,0,62.0128,-9.41068,21.2870,53.0076,80.8400,113.379,169.863,-0.369451,1.01395,-45.1860,1.03178,42.9703,1.14019,3.78856,1.14019,0.961378,1.14019,NaN,NaN,NaN,NaN,800000009,800000019,800000009,800000009,800000019,800000019,800000109,800000109,80000,80000,80,80,2,46,1,6,1,4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,3452,17999,3452,0,0,0,0,0,3452,3452,0,0,14547,0,14547,3452,NaN,56,2.08018,0.716465,0.552172,0.385399E-01,0.377361E-03,26.0314,NaN,NaN,-0.376405E-01,0.378856E-02,0.961378,NaN,NaN,96549.4,-1385.30,-1384.13
CSV_fdp_2022_03_03_2200.dat,2022-03-03,22:00,62.9165,0,17999,17999,-0.322923,0,0.196019E-01,-38.5762,0,2.40589,42.5530,0,2.33532,2.24606,0,0.255258,0.951954,0,0.522434E-01,NaN,NaN,NaN,NaN,NaN,NaN,-0.189464,-0.439074E-01,0.367213E-01,-0.982254E-03,NaN,NaN,0.412861E-11,0.809006E-13,NaN,NaN,16.8293,409.627,412.941,0.100000,0,329.772,8.02669,8.09164,0.100000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,282.103,281.386,96359.5,1.18942,1009.63,0.243401E-01,0.616866E-01,0.594249E-02,771.684,1086.79,0.499611E-02,71.0055,315.110,276.408,-4.20095,0.983564,0.422174,4.33516,0.230658E-13,0.245323E-15,4.33516,9.67686,122.725,166.823,5.58853,NaN,0.521052,1.54144,311.370,0.931367E-02,-0.906545,0.616510E-01,0,65.0059,-9.86489,22.3144,55.5660,84.7417,118.851,178.061,-0.318746,1.01310,-35.2854,1.02965,38.7643,1.13236,3.33665,1.13236,0.867196,1.13236,NaN,NaN,NaN,NaN,800000009,800000019,800000009,800000009,800000019,800000019,800000109,800010109,80000,80000,80,80,0,29,3,11,0,8,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,4500,17999,4500,0,0,0,0,0,4500,4500,0,0,13499,0,13499,4500,NaN,56,2.00968,0.650272,0.422929,0.331980E-01,0.493862E-03,20.4050,NaN,NaN,-0.293831E-01,0.333665E-02,0.867196,NaN,NaN,96546.9,-1998.34,-1997.18
CSV_fdp_2022_03_03_2230.dat,2022-03-03,22:30,62.9373,0,17999,17999,-0.413505,0,0.268008E-01,-37.0519,0,2.14153,40.8996,0,2.85722,2.30810,0,0.213795,0.914776,0,0.639057E-01,NaN,NaN,NaN,NaN,NaN,NaN,-0.422591,-0.327526E-01,0.940025E-02,-0.732557E-03,NaN,NaN,0.558759E-10,0.109301E-11,NaN,NaN,16.8482,409.769,413.080,0.100000,0,329.574,8.01563,8.08040,0.100000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,281.883,281.168,96359.5,1.19035,1009.62,0.243212E-01,0.592775E-01,0.593893E-02,770.624,1070.79,0.498923E-02,71.9681,300.162,276.389,-4.96408,1.12881,0.475830,5.11299,-0.126270E-13,0.331643E-14,5.11299,10.4646,122.576,167.189,5.33984,NaN,0.589390,1.96480,469.191,0.618085E-02,-0.905922,0.523088E-01,0,64.8069,-9.83470,22.2461,55.3960,84.4823,118.488,177.516,-0.407633,1.01441,-33.7967,1.03303,36.8643,1.14442,3.30434,1.14442,0.824519,1.14442,NaN,NaN,NaN,NaN,800000009,800000019,800000009,800000009,800000019,800000019,800000109,800010109,80000,80000,80,80,2,33,2,26,0,7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2848,17999,2848,0,0,0,0,0,2848,2848,0,0,15151,0,15151,2848,NaN,56,2.53056,0.853732,0.545306,0.212563E-01,0.244516E-03,20.0186,NaN,NaN,-0.281217E-01,0.330434E-02,0.824519,NaN,NaN,96515.7,-1263.94,-1262.77
CSV_fdp_2022_03_03_2300.dat,2022-03-03,23:00,62.9581,0,17999,17999,-0.417441,0,0.246917E-01,-31.0231,0,2.69707,40.6452,0,2.40165,2.35990,0,0.207495,0.908969,0,0.537093E-01,NaN,NaN,NaN,NaN,NaN,NaN,-0.257759,0.947855E-01,0.364214E-02,0.211974E-02,NaN,NaN,0.968132E-10,0.190110E-11,NaN,NaN,16.8583,409.823,413.148,0.100000,0,331.043,8.04761,8.11290,0.100000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,281.752,281.035,96359.5,1.19090,1009.63,0.243099E-01,0.589012E-01,0.596539E-02,773.691,1061.13,0.500914E-02,72.9122,287.436,276.445,-5.12489,1.14358,0.470658,5.27199,-0.917878E-14,0.574276E-14,5.27199,12.5288,122.013,167.421,5.12192,NaN,0.592052,2.16337,567.998,0.510565E-02,-0.763266,0.435799E-01,0,63.6548,-9.65986,21.8506,54.4111,82.9804,116.381,174.360,-0.411417,1.01464,-27.9594,1.03365,36.3500,1.14657,3.08399,1.14657,0.812914,1.14657,NaN,NaN,NaN,NaN,800000009,800000019,800000009,800000009,800000019,800000019,800000109,800010109,80000,80000,80,80,2,30,6,20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2971,17999,2971,0,0,0,0,0,2971,2971,0,0,15028,0,15028,2971,NaN,56,2.81699,0.934275,0.575479,0.339527E-01,0.266905E-03,16.0676,NaN,NaN,-0.232535E-01,0.308399E-02,0.812914,NaN,NaN,96484.7,-1173.70,-1172.59
CSV_fdp_2022_03_03_2330.dat,2022-03-03,23:30,62.9790,0,17999,17999,-0.447203,0,0.270793E-01,-26.0179,0,1.62884,39.7934,0,2.47490,2.37429,0,0.233412,0.889731,0,0.553357E-01,NaN,NaN,NaN,NaN,NaN,NaN,-0.430705,0.777232E-02,-0.125078E-01,0.173780E-03,NaN,NaN,0.129307E-09,0.254116E-11,NaN,NaN,16.8639,409.635,412.959,0.100000,0,331.412,8.05023,8.11556,0.100000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,281.530,280.812,96359.5,1.19184,1009.63,0.242907E-01,0.576546E-01,0.597205E-02,773.942,1045.17,0.501078E-02,74.0492,271.231,276.449,-5.22017,0.862922,0.412406,5.30706,0.780382E-14,0.766767E-14,5.30706,11.5486,118.698,170.614,4.45689,NaN,0.612552,2.17001,750.082,0.386624E-02,-0.653824,0.352977E-01,0,65.5160,-9.94230,22.4895,56.0021,85.4067,119.784,179.458,-0.440761,1.01462,-23.1612,1.03363,35.4287,1.14639,2.88659,1.14639,0.792142,1.14639,NaN,NaN,NaN,NaN,800000009,800000019,800000009,800000009,800000019,800000019,800000109,800000109,80000,80000,80,80,3,29,8,33,0,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,4500,17999,4500,0,0,0,0,0,4500,4500,0,0,13499,0,13499,4500,NaN,56,2.79021,0.976608,0.573199,0.150361E-01,0.271823E-03,15.0189,NaN,NaN,-0.192477E-01,0.288659E-02,0.792142,NaN,NaN,96454.3,-1998.35,-1997.39
CSV_fdp_2022_03_04_0000.dat,2022-03-04,00:00,63.0000,0,17999,17999,-0.357323,0,0.240941E-01,-31.8718,0,3.51261,-1.17952,2,19.5555,9.22850,1,3.12268,-0.263672E-01,2,0.437149,NaN,NaN,NaN,NaN,NaN,NaN,-0.413375,-0.760972,0.100437,-0.170109E-01,NaN,NaN,0.117238E-10,0.222244E-12,NaN,NaN,16.9404,411.148,414.378,0.100000,0,321.132,7.79397,7.85520,0.00000,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,281.294,280.599,96359.5,1.19286,1009.49,0.242703E-01,-0.170860E-02,0.578680E-02,749.367,1030.08,0.485120E-02,72.7485,280.712,275.994,-4.37347,0.627991,0.350658,4.43222,-0.438250E-13,0.692063E-15,4.43222,11.3299,117.353,171.829,4.53773,NaN,0.547313,1.83000,436.748,0.663999E-02,27.0211,0.483594E-01,0,65.6102,-9.95660,22.5219,56.0826,85.5296,119.956,179.717,-0.352688,1.01314,-31.0161,1.02982,0.163047,1.13280,9.56675,1.13280,0.364478E-02,1.13280,NaN,NaN,NaN,NaN,800000009,800000019,800000009,800000009,800000019,801001119,800000109,800000109,80000,80000,80,80,3,17,4,28,8,8,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,3387,17999,3387,0,0,0,0,0,3387,3387,0,0,14612,0,14612,3387,NaN,56,2.39046,0.813581,0.455963,0.397664E-01,0.324990E-01,774.519,NaN,NaN,-0.257571E-01,0.956675E-02,0.364478E-02,NaN,NaN,96424.8,-1504.27,-1503.35
CSV_fdp_2022_03_04_0030.dat,2022-03-04,00:30,63.0208,0,17999,17999,-0.399255,0,0.250827E-01,-43.5140,0,3.01339,NaN,NaN,NaN,-57.2069,0,97.2809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.123664,NaN,9.95589,NaN,NaN,NaN,0.506712E-10,NaN,NaN,NaN,23.1579,560.791,560.791,0.00000,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,280.663,280.663,96359.5,1.19610,1005.28,0.242159E-01,NaN,NaN,NaN,1034.70,NaN,NaN,NaN,NaN,-5.02876,0.799487,0.381584,5.10619,-0.594819E-14,0.218807E-14,5.10619,11.8217,118.257,170.967,4.28569,NaN,0.577752,2.09353,375.827,0.771632E-02,NaN,0.626374E-01,0,63.0251,-9.56431,21.6345,53.8729,82.1596,115.230,172.636,-0.393533,1.01454,-42.1121,1.03329,NaN,NaN,-47.3311,1.14557,NaN,NaN,NaN,NaN,NaN,NaN,800000009,800000019,800000009,800001109,800001019,800001119,800000109,800000109,80000,80000,80,80,2,28,4,11,3,7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1765,17999,1765,0,0,0,0,0,1765,1765,0,0,16234,0,16234,1765,NaN,66,2.69135,0.933900,0.561805,0.440588E-01,29.5492,NaN,NaN,NaN,-0.350230E-01,-0.473311E-01,NaN,NaN,NaN,96400.2,-639.859,-641.108
CSV_fdp_2022_03_04_0100.dat,2022-03-04,01:00,63.0416,0,17999,17999,-0.591373,0,0.327953E-01,-54.8466,0,3.80978,NaN,NaN,NaN,80.7088,0,60.0117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.17315,NaN,4.70307,NaN,NaN,NaN,-0.139274E-09,NaN,NaN,NaN,26.1271,631.328,631.328,0.200000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,280.059,280.059,96359.5,1.19868,1005.27,0.241638E-01,NaN,NaN,NaN,992.750,NaN,NaN,NaN,NaN,-5.60061,1.49877,0.617639,5.83011,-0.114435E-13,-0.533063E-14,5.83011,13.7061,125.105,165.017,6.08130,NaN,0.702391,2.63810,535.766,0.541281E-02,NaN,0.648015E-01,0,65.0681,-9.87433,22.3358,55.6192,84.8228,118.965,178.232,-0.582149,1.01584,-52.9115,1.03657,NaN,NaN,73.4158,1.15718,NaN,NaN,NaN,NaN,NaN,NaN,800000009,800000119,800000009,800001109,800001119,800001119,800000109,800000109,80000,80000,80,81,4,36,2,16,28,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,5102,17999,5102,0,0,0,0,0,5102,5102,0,0,12897,0,10278,5102,NaN,86,3.52209,0.987409,0.766700,0.571054E-01,9.21828,NaN,NaN,NaN,-0.439102E-01,0.734158E-01,NaN,NaN,NaN,96398.6,-2265.11,-2267.31
CSV_fdp_2022_03_04_0130.dat,2022-03-04,01:30,63.0624,0,17999,17999,-0.474674,0,0.269458E-01,-45.4833,0,3.04937,NaN,NaN,NaN,-71.1168,0,42.3463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.731298,NaN,-5.03083,NaN,NaN,NaN,-0.261028E-10,NaN,NaN,NaN,23.0396,555.976,555.976,0.600000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,279.683,279.683,96359.5,1.20029,1005.26,0.241313E-01,NaN,NaN,NaN,967.397,NaN,NaN,NaN,NaN,-5.24512,1.12551,0.494401,5.38726,0.214396E-13,-0.113295E-14,5.38726,12.1249,121.859,167.889,5.26558,NaN,0.628861,2.00599,463.656,0.625464E-02,NaN,0.599421E-01,0,65.1836,-9.89187,22.3754,55.7180,84.9734,119.176,178.548,-0.467661,1.01500,-43.9677,1.03447,NaN,NaN,-59.1565,1.14969,NaN,NaN,NaN,NaN,NaN,NaN,800000009,800000119,800000009,800001109,800001119,800001119,800000109,800000109,80000,80000,80,81,2,25,1,18,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,4244,17999,4244,0,0,0,0,0,4244,4244,0,0,13755,0,6616,4244,NaN,100,2.55340,0.846725,0.611857,0.401608E-01,6.26380,NaN,NaN,NaN,-0.364392E-01,-0.591565E-01,NaN,NaN,NaN,96403.3,-1883.95,-1885.96
CSV_fdp_2022_03_04_0200.dat,2022-03-04,02:00,63.0833,0,17999,17999,-0.556009,0,0.295778E-01,-51.9188,0,3.36173,NaN,NaN,NaN,367.525,1,127.258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.490033,NaN,5.70463,NaN,NaN,NaN,-0.346502E-09,NaN,NaN,NaN,26.6012,641.343,641.343,0.200000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,279.431,279.431,96359.5,1.20137,1005.26,0.241096E-01,NaN,NaN,NaN,950.745,NaN,NaN,NaN,NaN,-5.63835,1.25930,0.571093,5.80485,-0.926264E-13,-0.130258E-13,5.80485,14.0281,122.346,167.408,5.64684,NaN,0.680302,2.44915,514.238,0.563942E-02,NaN,0.631928E-01,0,65.0530,-9.87205,22.3306,55.6063,84.8032,118.938,178.190,-0.547355,1.01581,-50.0914,1.03648,NaN,NaN,321.225,1.15688,NaN,NaN,NaN,NaN,NaN,NaN,800000009,800000119,800000009,800001109,800001119,800001119,800000109,800000109,80000,80000,80,81,10,30,7,29,25,7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1705,17999,1705,0,0,0,0,0,1705,1705,0,0,16294,0,0,1705,NaN,92,3.08032,1.09833,0.719652,0.358248E-01,39.3967,NaN,NaN,NaN,-0.414771E-01,0.321225,NaN,NaN,NaN,96390.6,-611.487,-610.918
CSV_fdp_2022_03_04_0230.dat,2022-03-04,02:30,63.1041,0,17999,17999,-0.374120,0,0.214248E-01,-30.4282,0,2.08755,NaN,NaN,NaN,54.7702,0,71.2605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.312510,NaN,-0.337567E-01,NaN,NaN,NaN,-0.987997E-11,NaN,NaN,NaN,26.5955,640.839,640.839,0.200000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,279.270,279.270,96359.5,1.20206,1005.25,0.240957E-01,NaN,NaN,NaN,940.263,NaN,NaN,NaN,NaN,-4.74776,1.73467,0.666190,5.09844,0.701706E-14,-0.371490E-15,5.09844,11.1152,130.813,159.929,7.50805,NaN,0.557881,1.65602,483.871,0.599334E-02,NaN,0.451369E-01,0,58.8833,-8.93577,20.2127,50.3326,76.7604,107.658,161.291,-0.368812,1.01439,-29.4566,1.03298,NaN,NaN,49.9598,1.14428,NaN,NaN,NaN,NaN,NaN,NaN,800000009,811110119,800000009,800001109,800001119,800001119,800000109,800000109,80000,80000,80,81,3,40,0,34,10,12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,4156,17999,4156,0,0,0,0,0,4156,4156,0,0,13843,0,0,4156,NaN,91,2.05712,0.634064,0.620854,0.251826E-01,18.0122,NaN,NaN,NaN,-0.243770E-01,0.499598E-01,NaN,NaN,NaN,96384.7,-1846.86,-1846.83
CSV_fdp_2022_03_04_0300.dat,2022-03-04,03:00,63.1249,0,17999,17999,-0.339623,0,0.193404E-01,-26.8721,0,1.39727,NaN,NaN,NaN,-139.232,0,47.2195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.333716,NaN,-8.68548,NaN,NaN,NaN,-0.258734E-09,NaN,NaN,NaN,21.2209,511.018,511.018,-0.500000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,279.099,279.099,96359.5,1.20280,1005.25,0.240809E-01,NaN,NaN,NaN,929.190,NaN,NaN,NaN,NaN,-4.41183,1.51304,0.585095,4.70052,-0.338623E-13,-0.121924E-13,4.70052,10.1969,129.630,161.070,7.15041,NaN,0.531376,1.45627,473.461,0.612511E-02,NaN,0.418245E-01,0,62.2107,-9.44072,21.3549,53.1768,81.0979,113.741,170.405,-0.335060,1.01362,-26.0629,1.03105,NaN,NaN,-120.944,1.13724,NaN,NaN,NaN,NaN,NaN,NaN,800000009,811110119,800000009,800001109,800001119,800001119,800000109,800000109,80000,80000,80,81,5,42,1,31,38,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,4500,17999,4500,0,0,0,0,0,4500,4500,0,0,13499,0,0,4500,NaN,100,1.88537,0.536242,0.490939,0.158617E-01,11.8915,NaN,NaN,NaN,-0.215553E-01,-0.120944,NaN,NaN,NaN,96391.1,-2000.54,-1999.73
CSV_fdp_2022_03_04_0330.dat,2022-03-04,03:30,63.1458,0,17999,17999,-0.351280,0,0.223631E-01,-27.6111,0,1.74489,NaN,NaN,NaN,81.9002,1,46.5307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.107309,NaN,9.79510,NaN,NaN,NaN,0.233628E-09,NaN,NaN,NaN,27.3048,657.395,657.395,0.200000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,279.044,279.044,96359.5,1.20304,1005.25,0.240762E-01,NaN,NaN,NaN,925.655,NaN,NaN,NaN,NaN,-4.37739,1.67641,0.601105,4.72581,-0.689073E-14,0.855630E-14,4.72581,9.87561,132.053,159.045,7.30760,NaN,0.540365,1.64473,484.571,0.598468E-02,NaN,0.422515E-01,0,59.1453,-8.97553,20.3027,50.5565,77.1019,108.136,162.008,-0.346547,1.01366,-26.7770,1.03115,NaN,NaN,73.9576,1.13760,NaN,NaN,NaN,NaN,NaN,NaN,800000009,811110119,800000009,800001109,800001119,800001119,800000109,800000109,80000,80000,80,80,0,59,1,33,24,12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2609,17999,2609,0,0,0,0,0,2609,2609,0,0,15390,0,0,2609,NaN,94,2.06645,0.646951,0.576050,0.198303E-01,15.6553,NaN,NaN,NaN,-0.221415E-01,0.739576E-01,NaN,NaN,NaN,96401.1,-1160.43,-1159.33
CSV_fdp_2022_03_04_0400.dat,2022-03-04,04:00,63.1666,0,17999,17999,-0.393089,0,0.243531E-01,-27.3393,0,1.59170,NaN,NaN,NaN,60.5996,1,33.0301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.284076,NaN,-0.931385,NaN,NaN,NaN,-0.318673E-09,NaN,NaN,NaN,26.7409,643.484,643.484,0.200000,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,278.898,278.898,96359.5,1.20367,1005.25,0.240636E-01,NaN,NaN,NaN,916.358,NaN,NaN,NaN,NaN,-4.64257,1.66302,0.637432,4.97246,-0.106207E-13,-0.119171E-13,4.97246,10.6188,130.223,160.292,7.36515,NaN,0.571468,1.77349,578.852,0.500991E-02,NaN,0.395381E-01,0,59.7924,-9.07372,20.5248,51.1096,77.9454,109.319,163.781,-0.387636,1.01407,-26.4861,1.03221,NaN,NaN,54.9916,1.14137,NaN,NaN,NaN,NaN,NaN,NaN,800000009,811110119,800000009,800001109,800001119,800001119,800000109,800010109,80000,80000,80,81,0,46,1,33,53,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2992,17999,2992,0,0,0,0,0,2992,2992,0,0,15007,0,0,2992,NaN,96,2.29481,0.625195,0.626985,0.167104E-01,4.49508,NaN,NaN,NaN,-0.218897E-01,0.549916E-01,NaN,NaN,NaN,96407.8,-1187.34,-1184.23
