"TOA5","CR1000XLagunaPiedra","CR1000X","22185","CR1000X.Std.04.02","CPU:FuentePiedraV3.1.CR1X","57757","flux"
"TIMESTAMP","RECORD","Ux_rmy_Avg","Uy_rmy_Avg","Uz_rmy_Avg","Ts_rmy_Avg","diag_rmy_Avg","CO2_Avg","H2O_Avg","press_Avg","diag_irga_Avg","rh_hmp_Avg","t_hmp_Avg","e_hmp_Avg","panel_temp_raw_Avg","batt_volt_Avg","Rn_meas_Avg","Par_i_Avg","Par_r_Avg","Tsoil_Avg(1)","Tsoil_Avg(2)","Tsoil_Avg(3)","shf_Avg","n_nnd_Tot","n_NaN_Tot","num_Tot"
"TS","RN","m/s","m/s","m/s","C","unitless","mmol/m^3","mmol/m^3","kPa","unitless","percent","C","kPa","C","V","W/m^2","mV","mV","C","C","C","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Tot","Tot"
"2022-02-23 08:00:00",5756,1.697709,-2.088076,-0.05661555,11.01554,0,16.90605,294.2618,97.20649,248,48.27407,14.65772,0.8033419,11.04053,11.76046,-69.3103,134.2618,-10558.32,9.850069,9.802177,11.2075,-53.22822,0,0,18000
"2022-02-23 08:30:00",5757,0.1196339,-3.600581,0.03084111,11.73775,0,16.85012,269.158,97.21132,248,40.86777,15.43626,0.7156112,12.58753,12.53992,-59.74101,307.0672,-10591.97,10.29829,11.42962,11.24444,-44.58395,0,0,18000
"2022-02-23 09:00:00",5758,0.3231795,-2.382391,-0.01322556,12.79873,0,16.76374,261.7332,97.22948,248,36.52573,16.41348,0.6802465,14.20085,12.61981,-24.41042,359.0529,-10676.76,11.20521,13.18412,11.61719,-24.52972,0,0,18000
"2022-02-23 09:30:00",5759,0.2073039,-4.629786,0.02360167,13.33739,0,16.69697,260.2064,97.21298,248,34.86034,16.81662,0.6666559,15.25838,12.48446,39.16836,316.9349,-10813.11,11.81943,13.40764,12.16718,-6.85892,0,0,18000
"2022-02-23 10:00:00",5760,0.002106111,-4.286721,0.05302444,13.91274,0,16.65359,260.4371,97.20411,248,34.47514,17.29295,0.676818,15.93671,12.65287,55.61315,403.9938,-10856.93,12.25342,14.17414,12.72377,0.2371029,0,0,18000
"2022-02-23 10:30:00",5761,2.480534,-6.910733,-0.1052594,14.78432,0,16.63091,209.7611,97.19422,248,25.67463,18.1552,0.5345002,16.75011,12.83374,41.34413,452.0889,-10828.97,12.69252,14.77263,13.33289,4.521335,0,0,18000
"2022-02-23 11:00:00",5762,2.026186,-8.2975,-0.02905055,15.3149,0,16.59292,198.8749,97.15986,248,23.34608,18.64878,0.5014238,17.47697,13.19678,80.312,595.0429,-10924.42,13.17989,15.79971,13.94507,8.945021,0,0,18000
"2022-02-23 11:30:00",5763,0.4801216,-9.460208,0.1677206,15.85495,0,16.55304,214.7837,97.13416,248,24.31311,19.1471,0.5387871,18.47841,12.92055,158.4042,936.0245,-11119.16,14.12763,17.53877,14.72144,23.93703,0,0,18000
"2022-02-23 12:00:00",5764,0.4346239,-9.117463,0.1648511,16.6368,0,16.50447,224.8171,97.1162,248,24.25352,19.81036,0.5602033,19.50814,12.72615,152.0391,1009.247,-11113.26,15.69326,19.35235,15.84175,50.95377,0,0,18000
"2022-02-23 12:30:00",5765,1.227299,-7.278015,0.05928778,17.09047,0,16.47612,235.6471,97.09975,248,24.58755,20.20489,0.5821252,20.20686,12.60958,170.5704,1178.06,-11165.24,17.00742,21.03685,17.0213,75.07802,0,0,18000
"2022-02-23 13:00:00",5766,1.094558,-8.008469,0.08817555,17.16986,0,16.4724,227.2133,97.0803,248,23.45611,20.33522,0.559948,20.87035,12.55208,231.4297,1342.869,-11309.32,18.28599,22.65518,18.3162,96.61549,0,0,18000
"2022-02-23 13:30:00",5767,1.223014,-8.702401,0.06968833,17.22186,0,16.46276,222.3436,97.06079,248,22.84395,20.39905,0.547493,21.55871,12.48662,227.4323,1268.648,-11295.38,19.42763,23.77597,19.6866,116.9555,0,0,18000
"2022-02-23 14:00:00",5768,2.036145,-8.995557,-0.005643889,17.45534,0,16.44664,231.368,97.0276,248,23.56828,20.54753,0.569968,21.60356,12.58533,194.1993,1118.266,-11215.48,19.75398,23.63489,20.75855,124.9096,0,0,18000
"2022-02-23 14:30:00",5769,1.393705,-9.226677,0.07002111,17.68148,0,16.42027,248.5508,97.00459,248,25.00526,20.68723,0.6099982,21.51068,12.67181,195.3696,1007.009,-11208.4,19.65315,23.28012,21.37772,120.039,0,0,18000
"2022-02-23 15:00:00",5770,0.2102628,-9.184794,0.1661217,17.63852,0,16.41706,245.3353,97.00501,248,24.72533,20.66305,0.6021758,21.48939,12.76436,209.3656,917.6613,-11231.99,19.47335,22.86899,21.70516,112.3998,0,0,18000
"2022-02-23 15:30:00",5771,0.8985522,-8.947809,0.1101828,17.58919,0,16.41371,237.4035,96.99784,248,23.97034,20.59874,0.5814425,21.44463,12.82955,181.8983,815.9618,-11163.29,19.21189,22.40712,21.86006,103.5906,0,0,18000
"2022-02-23 16:00:00",5772,0.9369788,-8.625846,0.08531889,17.50244,0,16.41407,253.2105,96.9846,248,25.77319,20.46428,0.6198639,21.2625,12.90552,155.7976,674.0084,-11097.96,18.7662,21.65638,21.87558,92.93237,0,0,18000
"2022-02-23 16:30:00",5773,1.083295,-7.311951,0.04692278,17.38944,0,16.41078,258.7876,96.98449,248,26.6561,20.29687,0.6345558,20.97326,13.00422,127.3332,532.8713,-11023.92,18.22176,20.76438,21.71287,80.47952,0,0,18000
"2022-02-23 17:00:00",5774,-1.101218,-4.79882,0.1190905,17.10242,0,16.40641,279.1628,96.99921,248,29.04014,20.03301,0.6800001,20.68076,13.13638,122.1686,375.1824,-10999.49,17.58254,19.8073,21.41172,65.67443,0,0,18000
"2022-02-23 17:30:00",5775,-0.5457767,-4.426339,0.08684833,16.55941,0,16.43251,279.1145,96.99554,248,30.14543,19.53541,0.6846104,20.2396,12.98395,57.90801,215.378,-10849.63,16.87058,18.72175,20.99355,50.80455,0,0,18000
"2022-02-23 18:00:00",5776,-0.7327794,-3.399142,0.08131444,15.73462,0,16.47397,291.8307,97.01764,248,33.04264,18.79004,0.7153096,19.11396,12.1844,-21.49566,70.82746,-10663.68,16.12288,17.43257,20.40056,29.10695,0,0,18000
"2022-02-23 18:30:00",5777,0.2778977,-3.131008,0.01600389,14.7498,0,16.53656,283.7501,96.99701,248,34.53409,17.91499,0.7081202,17.33306,12.01526,-56.76366,5.438128,-10576.86,15.36666,16.20911,19.63607,13.24793,0,0,18000
"2022-02-23 19:00:00",5778,-0.02648833,-3.329205,0.02087222,13.81785,0,16.61279,271.7991,96.98176,248,35.07286,17.11104,0.6829412,15.73296,11.96088,-58.11018,-0.0182117,-10570.94,14.6663,15.19315,18.80597,-6.728184,0,0,18000
"2022-02-23 19:30:00",5779,-2.260412,-2.449975,0.02548611,12.49514,0,16.73529,245.1145,97.02921,248,33.79086,16.02399,0.6153677,14.47896,11.92135,-92.56066,-0.07591356,-10493.12,14.01963,14.19844,18.02093,-19.41434,0,0,18000
"2022-02-23 20:00:00",5780,-1.056674,-3.451098,0.05309055,12.19015,0,16.73398,263.217,97.02885,248,37.99767,15.66241,0.6756474,13.52284,11.88936,-68.56254,-0.008657983,-10543.96,13.45178,13.47117,17.29939,-30.30974,0,0,18000
"2022-02-23 20:30:00",5781,-1.216218,-3.898375,0.06772555,12.30496,0,16.71998,272.9301,97.01511,248,39.23963,15.77309,0.7026049,13.01106,11.85859,-67.16773,0.06427409,-10547.46,13.00086,12.99741,16.64788,-37.5138,0,0,18000
"2022-02-23 21:00:00",5782,-1.004467,-2.460645,0.03749611,11.8909,0,16.76642,271.5261,97.03661,248,40.15388,15.39099,0.701565,12.74021,11.83584,-72.06585,0.02872982,-10535.87,12.62778,12.49096,16.07563,-43.08704,0,0,18000
"2022-02-23 21:30:00",5783,-0.3821639,-2.196762,0.04059444,11.88487,0,16.78038,272.3089,97.05618,248,40.10448,15.40654,0.7012727,12.1867,11.81702,-60.77567,0.0349733,-10558.19,12.2518,11.98829,15.54947,-47.57922,0,0,18000
"2022-02-23 22:00:00",5784,-1.295478,-0.6945522,0.02794556,11.25415,0,16.83894,266.5875,97.06586,248,41.18581,14.71391,0.688992,11.71125,11.79048,-77.09085,-0.03602877,-10519.41,11.90317,11.43049,15.06442,-52.49427,0,0,18000
"2022-02-23 22:30:00",5785,-0.8365794,-0.61114,-8.05555E-05,10.87143,0,16.88264,268.1557,97.07878,248,42.1422,14.41396,0.6914706,10.80739,11.76573,-64.06435,-0.03891267,-10548.24,11.52757,10.82578,14.59284,-56.48784,0,0,18000
"2022-02-23 23:00:00",5786,-1.222507,-0.04108055,0.04581,10.51171,0,16.91771,268.9713,97.07126,248,43.98322,13.98147,0.7017656,10.28237,11.73785,-69.57976,-0.006482859,-10532.2,11.22546,10.49499,14.15928,-61.47679,0,0,18000
"2022-02-23 23:30:00",5787,-1.439218,0.04619389,0.066245,10.70963,0,16.8717,268.4372,97.07077,248,43.70393,14.03975,0.6999902,9.637147,11.72077,-67.57529,-0.07530593,-10536.08,10.96061,10.03195,13.77297,-64.40227,0,0,18000
"2022-02-24 00:00:00",5788,-1.397814,-2.237239,0.02632417,11.20366,0,16.8264,283.1636,97.05653,248,44.44211,14.70372,0.7429016,9.384376,11.69375,-60.74312,0.0706675,-10551.5,10.70865,9.859632,13.38015,-67.53116,0,0,18000
"2022-02-24 00:30:00",5789,-1.686063,-0.9743772,0.01050611,9.782538,0,16.97335,290.5424,97.03237,248,48.90913,13.51334,0.7571309,10.2726,11.66498,-57.17967,0.04654377,-10562.81,10.62744,9.933737,13.08356,-68.03598,0,0,18000
"2022-02-24 01:00:00",5790,-1.103006,-0.2100633,0.07779611,9.724056,0,16.96124,293.5285,97.00974,248,50.4701,13.32747,0.7721969,10.1512,11.64351,-62.93258,-0.04312732,-10550.77,10.50758,9.596122,12.84529,-65.27502,0,0,18000
"2022-02-24 01:30:00",5791,-0.5194317,1.25707,0.1573778,6.441477,0,17.28885,278.6023,96.9853,247.0506,56.79334,10.58993,0.7247651,8.440355,11.59801,-54.24937,-0.1313639,-10565.47,10.20578,8.947598,12.52788,-65.82584,0,0,18000
"2022-02-24 02:00:00",5792,-0.4576872,1.349518,0.1329261,6.207983,0,17.26515,280.0056,96.97272,247,60.18644,10.18454,0.7486861,6.703965,11.56789,-52.79616,0.00664282,-10564.61,9.876529,8.463263,12.13731,-71.08517,0,0,18000
"2022-02-24 02:30:00",5793,-0.6219766,1.295486,0.146005,6.387041,0,17.23036,279.0892,96.97134,247,60.06251,10.3076,0.752564,6.007663,11.5422,-52.09262,0.1034338,-10563.27,9.592156,8.11289,11.75621,-76.04245,0,0,18000
"2022-02-24 03:00:00",5794,-0.7454961,1.164067,0.1551911,6.218973,0,17.25137,275.8076,96.91937,247,59.19872,10.22048,0.7373133,5.642029,11.51137,-47.62748,0.1093875,-10573.19,9.37106,7.876015,11.40874,-79.29562,0,0,18000
"2022-02-24 03:30:00",5795,-0.6295511,0.2440505,0.07675666,7.922059,0,17.08325,277.5593,96.90887,247,55.97944,11.65282,0.7653803,5.682716,11.4949,-37.98801,0.1387289,-10594.61,9.215969,7.770992,11.1155,-80.52734,0,0,18000
"2022-02-24 04:00:00",5796,-0.4639511,-0.5953327,0.009981667,7.039187,0,17.22591,300.415,96.91008,247,58.89907,11.12797,0.7779619,6.335484,11.47686,-40.95411,0.1427187,-10590.76,9.072898,7.694406,10.87811,-80.34653,0,0,18000
"2022-02-24 04:30:00",5797,-0.3582283,-0.3448167,0.007892777,6.949002,0,17.28689,307.1836,96.89048,247,63.16426,10.79269,0.8170758,6.729574,11.44841,-26.63324,0.09595039,-10624.62,8.967032,7.699294,10.68869,-79.82346,0,0,18000
"2022-02-24 05:00:00",5798,-1.25531,-0.3779772,0.03390111,7.868938,0,17.23205,287.9953,96.95025,247.1074,58.62706,11.58281,0.7987759,7.338055,11.41347,-18.05227,0.08909218,-10644.62,9.037222,8.152988,10.56744,-77.71515,0,0,18000
"2022-02-24 05:30:00",5799,0.3612756,0.4044061,0.009561666,7.710332,0,17.28714,314.3224,96.9642,247.7031,61.71154,11.51597,0.8374456,8.370861,11.39844,-26.51555,0.1020217,-10630.21,9.173398,8.327589,10.56327,-70.85042,0,0,18000
"2022-02-24 06:00:00",5800,-0.2462894,0.2181133,0.04009055,9.305798,0,17.10291,283.6543,97.00539,247.3624,54.33308,12.68474,0.7942587,8.34711,11.3798,-28.50989,0.06382426,-10622.85,9.151499,8.157306,10.51901,-65.08634,0,0,18000
"2022-02-24 06:30:00",5801,-0.6125333,-0.5731784,0.01169833,9.948974,0,16.99615,280.9218,97.01602,248,48.45831,13.63778,0.7560492,8.840275,11.36258,-22.1865,0.09777942,-10639.04,9.149055,8.320183,10.43732,-63.35727,0,0,18000
"2022-02-24 07:00:00",5802,-0.4999522,0.08815555,0.04462,10.39368,0,17.00391,263.1845,97.02521,248,44.80612,13.91955,0.7115826,9.726809,11.33752,-18.06077,0.8536572,-10649.88,9.221714,8.489429,10.42259,-60.36473,0,0,18000
"2022-02-24 07:30:00",5803,1.712646,0.5723294,-0.009711667,9.027288,0,17.16466,312.7714,97.00182,248,55.56012,12.849,0.8225701,10.29631,11.3339,-15.61825,16.86859,-10657.87,9.367904,8.830996,10.44941,-56.25942,0,0,18000
"2022-02-24 08:00:00",5804,-0.6006166,1.168795,0.1549183,8.639635,0,17.26121,302.8247,96.99436,248,56.64503,12.45737,0.8179572,10.32466,11.37008,-13.26953,57.46138,-10667.38,9.456878,8.902618,10.49969,-51.58183,0,0,18000
"2022-02-24 08:30:00",5805,-0.5708466,0.8484027,0.1229467,9.503271,0,16.8413,303.9822,97.00021,248,54.0244,13.23884,0.8213102,10.55329,11.79636,-10.52182,158.7692,-10679.15,9.616479,9.605147,10.54839,-47.742,0,0,18000
"2022-02-24 09:00:00",5806,-0.02259889,-0.9872199,0.03172278,9.803693,0,17.0424,330.8162,97.0004,248,54.48755,13.96759,0.8683066,11.58679,12.58862,-8.96511,330.2285,-10698.42,10.09182,11.12043,10.74981,-40.73911,0,0,18000
"2022-02-24 09:30:00",5807,-1.147,-1.922684,0.08255111,11.41912,0,16.83761,312.006,97.07718,248,49.44341,14.99223,0.8404987,12.9566,12.19223,25.71477,205.1754,-10769.11,10.96215,12.03711,11.18042,-25.76938,0,0,18000
"2022-02-24 10:00:00",5808,-0.05123778,-0.7984127,0.026985,12.28256,0,16.79649,298.9317,97.04557,248,42.43823,16.20002,0.780455,14.30436,13.05359,123.391,677.1486,-11014.35,11.69331,14.13316,11.69288,-11.12016,0,0,18000
"2022-02-24 10:30:00",5809,1.066163,0.06927444,-0.004806111,13.3751,0,16.73734,289.249,97.02266,248,36.81555,17.34289,0.72822,16.66201,13.08343,119.9948,764.3588,-11020.05,13.57232,17.12399,12.86643,13.58519,0,0,18000
"2022-02-24 11:00:00",5810,-0.2422305,-0.4232961,0.01601667,15.03381,0,16.59362,257.6911,97.02983,248,28.53228,19.26971,0.6353781,18.4589,12.8546,187.2423,885.392,-11176.79,15.05065,19.15927,14.25361,45.12182,0,0,18000
"2022-02-24 11:30:00",5811,-0.8268955,-0.9335554,-0.003998333,16.0941,0,16.51048,267.6142,97.01938,248,26.82109,20.10377,0.6307676,20.3057,12.69307,220.5698,896.4802,-11252.63,16.62743,21.30518,15.76063,73.6335,0,0,18000
"2022-02-24 12:00:00",5812,0.3006506,-0.9249254,-0.01261667,16.74021,0,16.44161,277.6874,96.97671,248,27.43719,20.32124,0.6543211,21.50621,12.65713,222.3222,939.8795,-11265.19,17.75184,22.39731,17.20816,99.71739,0,0,18000
"2022-02-24 12:30:00",5813,0.5180638,-2.57898,0.003965,17.46061,0,16.37295,271.8167,96.91427,248,26.83842,20.62411,0.6518945,22.38764,12.56459,210.2894,1055.946,-11246.92,18.84385,23.64021,18.56728,114.3119,0,0,18000
"2022-02-24 13:00:00",5814,1.182929,-2.37364,-0.009257778,18.20974,0,16.3141,269.0956,96.85091,248,25.637,21.19943,0.6452214,22.73702,12.54167,217.0316,1060.237,-11259.08,19.69875,24.41475,19.83931,119.6002,0,0,18000
"2022-02-24 13:30:00",5815,0.4241911,-2.607532,0.002033333,18.67219,0,16.29131,261.7325,96.8212,248,23.89074,21.66873,0.6189083,23.37561,12.53832,240.2021,1019.481,-11310.2,20.32301,25.22061,20.98631,123.7359,0,0,18000
"2022-02-24 14:00:00",5816,0.3719783,-2.960506,0.02708833,18.87271,0,16.28314,257.114,96.8107,248,23.5498,21.73114,0.6121841,23.87049,12.64707,209.7026,870.5659,-11233.72,20.60963,25.10218,21.94385,127.9739,0,0,18000
"2022-02-24 14:30:00",5817,-2.175012,-4.297897,0.1251644,18.96094,0,16.26467,268.2696,96.805,248,24.49006,21.70505,0.6356919,24.15926,12.90985,172.4401,552.3901,-11130.58,20.40103,24.24809,22.52692,129.0022,0,0,18000
"2022-02-24 15:00:00",5818,-0.9279749,-4.682104,0.1094378,18.61871,0,16.27573,279.1966,96.7969,248,26.33135,21.30596,0.6667516,23.48124,13.08472,72.65664,359.1514,-10896.03,19.70787,22.81679,22.54482,121.3786,0,0,18000
"2022-02-24 15:30:00",5819,1.547627,-6.166466,-0.04130833,17.65002,0,16.33927,335.2151,96.81007,248,34.16834,20.36524,0.814398,22.2998,12.68495,9.878821,196.7543,-10748.31,18.8917,21.39152,22.16849,95.14856,0,0,18000
"2022-02-24 16:00:00",5820,1.095192,-6.15144,0.01788722,16.51258,0,16.41006,353.3537,96.84766,248,39.24643,19.3458,0.8805549,20.66706,12.18241,-9.784427,78.34187,-10690.53,18.00293,19.98992,21.53543,62.55886,0,0,18000
"2022-02-24 16:30:00",5821,0.3782689,-5.962888,0.069235,15.90518,0,18.12886,186.1087,96.87931,250.4052,49.36139,18.62786,1.057208,19.06058,12.08814,-127.6658,61.34536,-10443.79,17.21892,18.79615,20.77455,42.66266,0,0,18000
"2022-02-24 17:00:00",5822,-0.6674367,-6.33019,0.09126055,14.52757,0,18.75442,164.5382,96.91,252.0908,65.17184,17.31287,1.286347,17.00863,12.05139,-117.9988,63.64324,-10509.09,16.56431,17.72817,19.90255,33.33342,0,0,18000
"2022-02-24 17:30:00",5823,0.9023017,-2.842904,0.004388333,13.56096,0,18.52102,193.9307,96.91589,251.0774,69.67596,16.48548,1.305867,15.5398,11.95298,-68.73137,19.40336,-10602.56,15.95063,16.92732,19.0928,23.86007,0,0,18000
"2022-02-24 18:00:00",5824,1.935266,-2.557317,-0.07947999,13.02649,0,19.19135,150.9497,96.85753,251.4474,71.33509,16.03379,1.299029,14.79976,11.90034,-35.52641,8.144541,-10713.54,15.32003,16.15314,18.41486,13.78448,0,0,18000
"2022-02-24 18:30:00",5825,-0.022265,-1.029678,0.01560833,12.64541,0,25.17055,97.66373,96.89714,249.3753,72.10249,15.74752,1.2892,14.39531,11.88601,-28.46883,3.019978,-10769.73,14.80656,15.59384,17.79925,3.762707,0,0,18000
"2022-02-24 19:00:00",5826,1.464817,-1.701309,-0.05639611,12.63605,0,16.51995,497.8485,96.90403,248,71.85294,15.727,1.28303,14.35561,11.85443,-13.97384,2.914949,-10888.36,14.41827,15.17558,17.29703,-4.732138,0,0,18000
"2022-02-24 19:30:00",5827,-0.2898472,-2.267921,0.06206277,12.68938,0,16.54009,506.8712,96.92738,248,73.28259,15.73436,1.309197,14.41269,11.82784,-17.82475,3.11605,-10896.93,14.13228,14.90261,16.85515,-10.9325,0,0,18000
"2022-02-24 20:00:00",5828,-0.9480827,-2.999871,0.07188778,12.51767,0,16.57148,508.4564,96.93846,248,73.95212,15.5982,1.30965,14.48773,11.80444,-23.59311,3.100473,-10885.33,13.92325,14.61959,16.48934,-13.92623,0,0,18000
"2022-02-24 20:30:00",5829,-0.6062689,-3.120021,0.06365611,12.41899,0,16.58995,481.4343,96.95689,248,71.34099,15.58293,1.262282,14.35323,11.78346,-28.10363,3.034887,-10868.49,13.67128,14.21509,16.14803,-16.72824,0,0,18000
"2022-02-24 21:00:00",5830,-1.587143,-0.7987083,0.008769444,11.46347,0,16.72332,474.3898,96.9609,248,72.72356,14.73428,1.21826,13.89173,11.75104,-39.34451,2.94213,-10842.54,13.3534,13.67995,15.78634,-20.65038,0,0,18000
"2022-02-24 21:30:00",5831,-1.444664,-0.9892883,0.01230667,11.21017,0,16.73991,468.138,96.96591,248,73.45129,14.52035,1.213603,13.24046,11.73146,-33.8076,2.919129,-10849.73,13.06188,13.33389,15.43908,-25.36263,0,0,18000
"2022-02-24 22:00:00",5832,-0.09443055,-1.533561,0.02779944,11.36171,0,16.69951,463.991,96.96659,248,73.11017,14.63439,1.216898,12.89868,11.70788,-30.30291,2.88216,-10856.28,12.85325,13.14037,15.14016,-29.02125,0,0,18000
"2022-02-24 22:30:00",5833,-0.8676839,-0.4629961,0.08056444,10.90347,0,16.79321,475.194,96.96561,248,73.633,14.31524,1.200507,12.76792,11.68491,-31.47641,2.74055,-10848.09,12.6451,12.8744,14.8676,-31.47709,0,0,18000
"2022-02-24 23:00:00",5834,-0.6799839,0.2026161,0.07996055,10.44177,0,16.92646,490.1052,96.95721,248,77.58195,13.74938,1.219293,12.42893,11.66085,-18.14165,2.618993,-10872.12,12.52901,12.84099,14.63034,-33.01442,0,0,18000
"2022-02-24 23:30:00",5835,-1.150684,-0.2978828,0.03655111,10.92357,0,16.85555,493.9677,96.95729,248,79.94926,14.11449,1.286779,12.21689,11.63677,-18.62962,2.662995,-10872.82,12.44216,12.75284,14.46022,-32.91859,0,0,18000
"2022-02-25 00:00:00",5836,-0.56394,-0.1395794,0.05021,11.11345,0,16.81788,504.5195,96.93552,248,80.79137,14.19231,1.306973,12.33371,11.6089,-19.11874,2.678852,-10873.58,12.3807,12.67352,14.31201,-32.52986,0,0,18000
"2022-02-25 00:30:00",5837,-0.8292683,-2.189991,0.05502833,11.74715,0,16.64593,497.9473,96.93954,248,78.65737,14.90448,1.332358,12.48436,11.59081,-35.61738,2.765399,-10839.77,12.23495,12.44984,14.16479,-32.37035,0,0,18000
"2022-02-25 01:00:00",5838,-1.43411,-2.822734,0.07178611,11.41953,0,16.6727,496.1192,96.93343,248,77.83952,14.64871,1.29682,12.90139,11.56096,-25.77611,2.724269,-10863.68,12.13239,12.44761,13.98661,-33.88948,0,0,18000
"2022-02-25 01:30:00",5839,-2.101559,-1.793067,0.0008472222,11.00811,0,16.73028,493.5101,96.93286,248,78.49916,14.30323,1.278907,12.9836,11.53399,-41.69006,2.668422,-10830.77,12.06864,12.265,13.84237,-34.03063,0,0,18000
"2022-02-25 02:00:00",5840,-0.9499849,-0.7985344,0.02425278,10.86765,0,16.75097,489.1567,96.93417,248,78.91886,14.17801,1.275422,12.56613,11.51287,-47.61039,2.678531,-10815.29,11.89025,11.87563,13.66459,-34.87222,0,0,18000
"2022-02-25 02:30:00",5841,-1.078655,-0.901495,0.01738778,10.72288,0,16.75133,492.119,96.90556,248,79.66505,14.01953,1.274343,12.02757,11.47845,-35.21177,2.656213,-10837.72,11.67568,11.65422,13.44771,-37.43434,0,0,18000
"2022-02-25 03:00:00",5842,-0.9575861,-1.456133,0.04036278,11.15335,0,16.67604,500.2546,96.86556,248,80.41867,14.34777,1.314069,12.04792,11.45849,-24.8171,2.676155,-10860.28,11.6219,11.72377,13.28821,-39.22286,0,0,18000
"2022-02-25 03:30:00",5843,-0.4271016,-1.87574,0.03737111,11.57188,0,16.64711,510.7176,96.85625,248,80.10822,14.7361,1.342189,12.49694,11.43585,-10.8892,2.644073,-10889.94,11.67628,11.97069,13.20534,-38.22921,0,0,18000
"2022-02-25 04:00:00",5844,0.3116472,-1.932406,0.003400556,11.90318,0,16.62673,520.6865,96.8572,248,79.83283,15.01198,1.361602,13.18072,11.40877,-4.13019,2.635025,-10908.57,11.84096,12.31721,13.20544,-35.10177,0,0,18000
"2022-02-25 04:30:00",5845,-0.7692794,-2.523873,0.07817222,11.8939,0,16.64242,529.0809,96.8301,248,80.29906,15.02472,1.370621,13.69057,11.38352,-15.2334,2.620935,-10890.26,12.0026,12.50618,13.2574,-31.13277,0,0,18000
"2022-02-25 05:00:00",5846,-2.136132,-2.496861,0.02802444,11.77555,0,16.62653,532.4341,96.81319,248,81.82801,14.88873,1.384555,13.65975,11.35582,-25.06359,2.612388,-10871.86,12.0101,12.38885,13.27404,-27.35788,0,0,18000
"2022-02-25 05:30:00",5847,-0.6292045,-0.4168167,0.02820389,11.53856,0,16.67492,539.3295,96.82701,248,82.74065,14.75748,1.388184,13.60651,11.33321,-19.49354,2.659431,-10890.15,12.02489,12.4152,13.24858,-26.16129,0,0,18000
"2022-02-25 06:00:00",5848,0.6547844,-4.044207,0.01019556,12.13183,0,16.54042,548.3271,96.81831,248,83.6817,15.13759,1.439098,13.35855,11.32208,-23.70889,2.535796,-10868.19,11.94604,12.24966,13.21328,-25.36934,0,0,18000
"2022-02-25 06:30:00",5849,0.5498822,-6.791858,0.08130445,12.19532,0,16.47932,552.9645,96.81155,248,84.40176,15.22803,1.459645,13.43432,11.31176,-28.3534,2.400144,-10843.76,11.91816,12.31412,13.1542,-26.36673,0,0,18000
"2022-02-25 07:00:00",5850,0.3108844,-5.978844,0.09790222,12.41057,0,16.48832,555.2189,96.84085,248,84.48853,15.39504,1.476897,13.66855,11.30674,-5.64285,3.486748,-10908.15,11.97666,12.56547,13.129,-26.02076,0,0,18000
"2022-02-25 07:30:00",5851,1.204033,-6.41443,-0.00977111,12.69851,0,16.48427,554.4846,96.86395,248,82.61913,15.66852,1.469772,14.13081,11.31213,-4.304163,15.89695,-10921.64,12.16788,12.86955,13.19516,-23.34469,0,0,18000
"2022-02-25 08:00:00",5852,1.398355,-5.677163,-0.02933944,12.58415,0,16.80826,488.0327,96.91994,248.047,84.13177,15.54969,1.485257,14.43215,11.29873,5.244789,14.9771,-10947.04,12.38755,13.1546,13.29458,-17.61669,0,0,18000
"2022-02-25 08:30:00",5853,0.5192139,-5.807395,0.05167889,12.56557,0,16.56439,543.7685,96.95586,248,85.10919,15.51703,1.499279,14.38678,11.42489,15.10604,79.31764,-10959.04,12.58152,13.4125,13.4169,-12.61598,0,0,18000
"2022-02-25 09:00:00",5854,1.744345,-7.324445,-0.03625388,12.63938,0,16.45842,546.3406,96.95502,248,80.89659,15.67615,1.439822,14.64442,11.44866,9.882063,84.6441,-10943.3,12.82772,13.75718,13.56411,-8.869418,0,0,18000
"2022-02-25 09:30:00",5855,1.453276,-5.95089,-0.02347778,12.67741,0,16.45012,556.5003,96.94798,248,81.95637,15.6881,1.459827,14.84289,11.86321,32.45176,219.097,-11013.3,13.01196,14.106,13.70058,-3.092948,0,0,18000
"2022-02-25 10:00:00",5856,1.219059,-6.118325,0.01705444,13.06304,0,16.42787,560.5207,96.92284,248,80.74583,16.10581,1.477048,15.43794,12.95065,51.95985,629.5919,-11080.29,14.05708,16.29098,14.02862,4.810848,0,0,18000
"2022-02-25 10:30:00",5857,1.143004,-7.079185,0.03333722,13.57247,0,16.40326,540.8832,96.9411,248,75.65351,16.59718,1.427769,16.16184,12.97807,63.11438,662.8534,-11096.68,15.40562,17.73606,14.73872,29.65373,0,0,18000
"2022-02-25 11:00:00",5858,2.390569,-8.187685,-0.04060667,13.85559,0,16.39467,510.0762,96.94234,248,69.52518,16.90486,1.337995,16.54218,12.98184,83.49071,705.2747,-11120.42,15.93703,17.73577,15.34037,49.01162,0,0,18000
"2022-02-25 11:30:00",5859,2.275016,-8.537197,-0.03122055,14.11076,0,16.38663,506.4424,96.92512,248,66.56495,17.18454,1.304361,16.95569,12.83743,132.6534,980.038,-11213.83,16.71658,19.20562,15.84481,59.00747,0,0,18000
